timestamp;sensor_id;location;temperature_C;humidity_percent;PM2_5_ugm3;PM10_ugm3;CO_ppm;NO2_ppb;O3_ppb;SO2_ppb;AQI;status;battery_level_percent;air_quality_category
2024-09-21 15:26:01.369579;AQ-98765;Suburb Area;22.43257530469317;62.710401458093166;39.75467463630115;21.645799093530865;0.16441356225157797;40.615493522413765;27.395632461088844;6.23643514883024;67;inactive;34.141701799911665;Moderate
2024-09-21 16:26:01.369579;AQ-98765;Downtown Park;21.618297044720954;53.201914102289145;33.46729693093383;31.727059821337715;0.9795963461917419;19.22244037204994;17.704423023924505;4.612948400845527;80;error;26.64504325636048;Moderate
2024-09-21 17:26:01.369579;AQ-67890;Riverside;20.171469216903812;72.49021991213213;33.501128047365306;63.01693225583479;1.5479941063364997;16.644246612886686;42.55305635484524;2.2817582115381354;113;inactive;97.88017766019584;Unhealthy for Sensitive Groups
2024-09-21 18:26:01.369579;AQ-67890;City Square;21.043537541002372;65.26907207509132;34.403909324678146;24.337817708619035;0.690974425490512;47.43620095085433;47.46451633627793;5.033275640982682;16;error;99.58886389228073;Good
2024-09-21 19:26:01.369579;AQ-67890;City Square;25.9981684008481;36.56140912996961;25.461409780362835;34.648919785870206;0.4700511610270631;40.347014376466674;19.88700650427018;5.863907030759371;53;error;96.36456068106799;Moderate
2024-09-21 20:26:01.369579;AQ-12345;Downtown Park;27.146342653395834;46.56435929518679;12.806741512248024;90.73504774183735;1.4058077260687816;17.147916910757818;32.21949890874983;2.930060629428466;86;error;85.50260503965306;Moderate
2024-09-21 21:26:01.369579;AQ-67890;Riverside;17.063920380900132;30.12544278635594;10.821637929728531;65.48255709937564;1.7969663703228227;27.02869791586021;52.7402094968954;7.532227677933017;65;error;50.15594664391622;Moderate
2024-09-21 22:26:01.369579;AQ-67890;Downtown Park;17.497430168109616;63.76912158380175;37.665186423875156;30.743551529578518;1.9914639626541826;48.823123301319285;35.12757959597205;8.02088022643421;101;active;67.08040976823169;Unhealthy for Sensitive Groups
2024-09-21 23:26:01.369579;AQ-98765;Downtown Park;16.157120081747774;68.82213174072155;5.897310041981484;10.97891994986289;1.1767918655718181;25.082476064443373;39.86288064041491;7.046629954523166;58;inactive;65.75491730792427;Moderate
2024-09-22 00:26:01.369579;AQ-67890;Suburb Area;22.39169264290805;63.830762894427416;16.069517249106497;66.02917315320889;1.1411637893714381;23.872724074138;40.34606568488;4.08131169029532;60;error;43.04506148118339;Moderate
2024-09-22 01:26:01.369579;AQ-12345;City Square;25.269751138629445;57.33862331124046;17.77263858049585;95.22118800954811;0.8893845202757279;29.795967566379087;36.910960866290566;2.6787870276377665;78;error;95.54745109218499;Moderate
2024-09-22 02:26:01.369579;AQ-12345;Downtown Park;21.6814873389443;69.27279226612278;41.65620070437364;26.33646985878188;0.34045458687908225;11.631807100083321;32.21630525309332;2.0379598329913295;51;inactive;73.6082760106271;Moderate
2024-09-22 03:26:01.369579;AQ-12345;Downtown Park;19.479117496029374;55.57796496841084;15.201771364861502;93.84575955550616;0.8827174642982928;14.343184926639786;38.27068536443201;8.223152711627908;26;active;61.37081786881584;Good
2024-09-22 04:26:01.369579;AQ-98765;Downtown Park;29.320706780267194;56.80384988716976;19.54861867560092;72.60664228653303;0.4444409318900402;44.05365596347977;16.010616618465995;1.0159347493738506;59;active;65.56418355807175;Moderate
2024-09-22 05:26:01.369579;AQ-12345;Riverside;28.285924472968443;66.95749799802704;47.94716968332853;80.75062949885334;1.2093498952724486;18.01880531391133;10.220978790684462;9.464740808705075;49;error;50.101108436592476;Good
2024-09-22 06:26:01.369579;AQ-54321;City Square;18.779096536506078;35.419535142353574;32.21344321220907;70.58324773631384;1.9257643071735373;46.06827784078736;39.20653479071261;9.88549744987581;135;inactive;76.55451093135099;Unhealthy for Sensitive Groups
2024-09-22 07:26:01.369579;AQ-54321;Suburb Area;16.246383450159808;62.88228892329738;11.611955509554589;37.23132767303346;0.31733886640816134;45.499007119067805;49.46552140667764;5.53646839719759;12;error;96.99833150235057;Good
2024-09-22 08:26:01.369579;AQ-98765;City Square;29.881515291201858;50.76785229776252;22.97104378148706;10.485915349502884;0.19110818066017848;37.548581041074804;53.2192093089115;5.232127503885542;147;error;25.552362984142107;Unhealthy for Sensitive Groups
2024-09-22 09:26:01.369579;AQ-54321;Riverside;24.938763108400728;31.250295322363137;26.691401812358773;34.014050457487855;1.909812859027529;42.45110212795848;56.607494798049785;1.6412600340834653;28;inactive;78.93034145645552;Good
2024-09-22 10:26:01.369579;AQ-67890;City Square;26.28900879834065;35.98634037490081;20.990146343903795;17.08064309565512;1.4806506973243825;14.844697788182426;11.357800784143626;6.658955730989842;88;active;96.28692347258604;Moderate
2024-09-22 11:26:01.369579;AQ-98765;City Square;24.910414240961206;38.97324853000617;15.806524608876414;67.22601668124818;1.7866879811938372;29.544723801323748;54.614783626715095;3.2514874082910943;139;inactive;56.64852124691542;Unhealthy for Sensitive Groups
2024-09-22 12:26:01.369579;AQ-98765;Suburb Area;27.492553677830074;76.79345064506433;36.59849659754023;60.599574390258525;1.7299374372370364;11.437294720867616;45.458307681907044;2.792443880265577;92;error;86.4844869744745;Moderate
2024-09-22 13:26:01.369579;AQ-98765;Riverside;28.21300202617777;79.86119774585362;32.8181002233893;43.969461522843446;0.44816175570538985;29.44592340083412;20.164981808641024;8.814611758943617;134;active;84.5089125704403;Unhealthy for Sensitive Groups
2024-09-22 14:26:01.369579;AQ-67890;City Square;15.093086228556423;43.43167361390146;20.80525840989293;72.28381266924033;0.7999847156287879;45.374707709446646;35.499324214734266;7.631185868776902;106;error;94.4908434711303;Unhealthy for Sensitive Groups
2024-09-22 15:26:01.369579;AQ-98765;Riverside;18.362149014872752;33.226440673532984;40.051091370358186;49.270028889589305;0.9915730204325124;29.25323056003026;14.790762698083057;2.456063697804467;82;active;30.966818075207456;Moderate
2024-09-22 16:26:01.369579;AQ-98765;Downtown Park;33.55952714985641;44.605474600608616;33.57054188593902;50.61451537751318;0.7185235038470609;25.70120791854282;47.02822610409739;6.866639251457518;110;inactive;75.70837360557081;Unhealthy for Sensitive Groups
2024-09-22 17:26:01.369579;AQ-67890;Riverside;15.281513630430918;63.46761829219522;15.830779578476275;87.05759797847111;1.7529857922465268;39.69621308195454;57.00071919350656;3.2686715847672927;88;inactive;68.32658274250494;Moderate
2024-09-22 18:26:01.369579;AQ-12345;Suburb Area;24.87878268662704;51.558853681402695;39.64477876542022;26.295167727491602;1.6144595718598629;40.9850472347221;24.11292309973895;1.6621791468043035;0;inactive;85.1489106149331;Good
2024-09-22 19:26:01.369579;AQ-67890;Riverside;21.30894665573898;74.47278070555359;14.444902766628466;41.12968517593028;0.30631707157723626;44.411664371156554;26.15939844162519;4.83255294546327;117;active;52.07511425385998;Unhealthy for Sensitive Groups
2024-09-22 20:26:01.369579;AQ-98765;Suburb Area;33.08049706550969;71.37595807338894;36.4369498723937;68.48422220440689;0.611068931527362;49.19040595181362;48.55561753924164;4.802782278856336;83;error;49.65163302217769;Moderate
2024-09-22 21:26:01.369579;AQ-54321;Riverside;30.11510885817745;43.35862415568425;45.037720871494365;95.34789162795893;1.838817459420192;22.272185538146097;14.094303370687097;9.092988460533526;17;error;47.489126275310156;Good
2024-09-22 22:26:01.369579;AQ-67890;Downtown Park;16.734182207206445;36.03923107262672;34.05792791167444;34.5242655098146;0.17977375815505864;44.18797189596419;52.172319678849654;6.237939664831585;110;error;40.73842385670187;Unhealthy for Sensitive Groups
2024-09-22 23:26:01.369579;AQ-98765;Downtown Park;27.875670658380113;74.175994269398;27.999258319236343;55.73280226974685;0.8666593340996449;18.091835920451178;24.975450233779135;3.1443898852891037;102;error;84.24979556111812;Unhealthy for Sensitive Groups
2024-09-23 00:26:01.369579;AQ-67890;Suburb Area;26.066351511207294;60.2164747188264;46.16610154144286;15.51380135010238;1.3884210314842114;11.89570955080178;51.276586036591375;9.13551909953109;11;active;37.28003948565316;Good
2024-09-23 01:26:01.369579;AQ-12345;City Square;20.535156715799033;73.33186005085709;7.832796753316776;84.55736797740268;0.3308718585475782;23.397723284402915;18.75343456394713;9.520675598170293;25;active;45.74062493579956;Good
2024-09-23 02:26:01.369579;AQ-67890;Suburb Area;27.193441319299527;73.87549562143118;46.047272012853114;41.80496839221196;1.6798060130392367;24.541657257229872;11.1678344287451;5.286312584182758;132;inactive;65.53774961377837;Unhealthy for Sensitive Groups
2024-09-23 03:26:01.369579;AQ-98765;Downtown Park;19.528872157406028;70.5829089550264;44.17129402124831;91.84840947104959;1.0765921894195758;29.03693969746731;55.82595515707303;1.9836432845347063;135;inactive;26.30748793498566;Unhealthy for Sensitive Groups
2024-09-23 04:26:01.369579;AQ-67890;Riverside;31.567627021557232;33.342220449594706;43.480835075872086;20.477639922582206;0.1321143468484933;19.285507896708445;24.130461474996146;3.2945834838485677;10;inactive;33.028706192837575;Good
2024-09-23 05:26:01.369579;AQ-98765;Riverside;31.224980433520862;59.69293193135975;10.472031725145262;91.25589084001426;0.38330922194332506;28.36252164764774;59.985916405388146;8.98714756012899;125;error;22.568353656204625;Unhealthy for Sensitive Groups
2024-09-23 06:26:01.369579;AQ-12345;Suburb Area;22.248370742186466;32.23527392442467;21.335351517048437;48.32878510828424;1.8595387645903898;14.49592183628717;23.0785369184382;5.567221398619604;145;active;25.574113990824827;Unhealthy for Sensitive Groups
2024-09-23 07:26:01.369579;AQ-67890;City Square;30.931014005829375;55.79738214469222;38.90712624373748;46.14741264054965;1.800420246272473;28.74865940522351;43.82813045006195;9.862418777132412;134;error;89.37479429978995;Unhealthy for Sensitive Groups
2024-09-23 08:26:01.369579;AQ-54321;Suburb Area;20.25618208694786;43.65796800956302;45.56788425163798;10.691070895467217;0.9094975957315652;39.47285170764727;46.52618012857128;5.490304427777099;17;active;52.02884170322357;Good
2024-09-23 09:26:01.369579;AQ-12345;Suburb Area;24.38007770908111;37.5016113497329;20.988648370594518;71.61049689806457;0.657385755115871;48.73550380192887;44.936898817261095;6.938638810741965;66;active;99.14181116274631;Moderate
2024-09-23 10:26:01.369579;AQ-98765;Suburb Area;25.502418715454947;76.10962828419034;46.99967234117665;72.25532641937599;1.608591057624088;18.033591815688546;58.53398440971887;1.8542533055611496;58;inactive;47.33071346138746;Moderate
2024-09-23 11:26:01.369579;AQ-67890;Suburb Area;30.623866792194157;74.09262904255164;27.20183177643916;39.98272311044256;0.4957472248696321;41.08824647041194;52.46994779942939;8.121841861045034;129;active;40.41468880606631;Unhealthy for Sensitive Groups
2024-09-23 12:26:01.369579;AQ-54321;City Square;23.712036434001085;51.91997388195809;44.45497108925409;68.89685701787865;0.13514764843022073;44.01172850643184;57.676488743691884;9.09836576622925;42;inactive;52.22250922228228;Good
2024-09-23 13:26:01.369579;AQ-54321;City Square;31.78306215034342;39.01634645373815;22.935030129883334;87.18783666651302;0.6175742630786272;12.028295160904996;58.52344489797215;6.72214657557808;87;error;25.842853474740537;Moderate
2024-09-23 14:26:01.369579;AQ-54321;Downtown Park;19.354426962881504;36.91077194714158;26.206294003102393;37.90412500330238;1.1834714046462573;31.880822930824504;12.419125652831871;9.896997636693785;104;inactive;61.36099222893769;Unhealthy for Sensitive Groups
2024-09-23 15:26:01.369579;AQ-98765;City Square;29.174701601875952;59.3006963211601;5.8079814582405795;19.853389389384997;1.911470371520301;13.11784795875759;43.804546153067406;8.825181980737426;84;error;25.070013866138066;Moderate
2024-09-23 16:26:01.369579;AQ-12345;City Square;20.021674434390643;65.03743242121661;21.79682508557737;92.95746078286118;1.2318513118595125;39.032321266064436;40.715096427161924;9.227127275745838;46;error;96.12464529051607;Good
2024-09-23 17:26:01.369579;AQ-54321;Riverside;34.79598943340231;69.19852929401189;26.87117910488434;22.272001416775318;0.41030259733816743;22.20707100868949;33.58373953218097;8.27197849907629;146;inactive;83.68061067816717;Unhealthy for Sensitive Groups
2024-09-23 18:26:01.369579;AQ-12345;Riverside;19.70286488092877;51.77155977323795;20.132573813441667;98.90850963180847;1.150502296799093;41.88572957298121;25.27072009216091;3.06535244052977;35;inactive;89.67224238896546;Good
2024-09-23 19:26:01.369579;AQ-98765;City Square;19.31518783709485;77.01533484986538;34.259377359157625;90.38938118102614;1.2169335765109628;32.530248265316004;36.689755732102654;2.8545210472941673;115;error;27.180698202941915;Unhealthy for Sensitive Groups
2024-09-23 20:26:01.369579;AQ-54321;Riverside;21.680663668215363;59.94957813129149;17.100546343146917;50.75695756994402;1.4153991462785847;27.13003014032472;34.58293262222012;2.6991797651098532;74;active;53.76481718378875;Moderate
2024-09-23 21:26:01.369579;AQ-67890;Suburb Area;31.332121592535493;72.56674410588207;23.922373787570855;10.784680883130267;0.546219533777463;17.710721117563757;47.19590640976371;1.1914548425379667;3;active;49.50684909135329;Good
2024-09-23 22:26:01.369579;AQ-67890;Downtown Park;31.59252148808093;77.0510489654551;37.99216061157468;43.30120248626868;0.2743705476794015;37.471190671229024;23.36855554077835;3.0710938383625916;66;inactive;65.88289803538154;Moderate
2024-09-23 23:26:01.369579;AQ-67890;Suburb Area;30.359653251892027;69.88448461821184;40.26023961964831;61.82921204777887;0.22798358624756263;25.29563101711622;41.884913122185765;1.3377475301400388;62;error;93.1769057107242;Moderate
2024-09-24 00:26:01.369579;AQ-67890;Suburb Area;25.88078311184153;50.06040204891912;27.200618759112395;26.16078730045792;1.2598820099855688;34.263839565240374;17.86590984468136;3.7004162397880895;11;active;60.20647990914555;Good
